index,objectid,site_id,name,active_flag,address_street,address_city,address_state,address_zip,city,county,cong_district,senate_district,house_district,huc8,watershed_name,site_url,activity,activity_list,mpca_id,mpca_id_list,program_code_list,program_name,program_name_list,industrial_classification,ic_flag,latitude,longitude,coord_collect_method_code,coord_collect_method_name,shape,geometry
75891,75863,229691,Hoyer Heights SSWR Rehabilitation,Y,36th 1/2 Ave NE & Pierce PL NE ,Minneapolis,MN,55407,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/229691,Construction Stormwater,Construction Stormwater,C00053854,C00053854,ST,Stormwater,Stormwater,,N,45.034737,-93.241374,DP,Digitized - MPCA online map,0101000020E6100000B306EFAB724F57C0077B134372844640,POINT (480987.62637535465 4986837.4055265775)
45289,45249,234775,Hoyer Heights Reconstruct,Y,3657 Fillmore St NE ,Minneapolis,MN,55418-1302,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/234775,Construction Stormwater,Construction Stormwater,C00056866,C00056866,ST,Stormwater,Stormwater,,N,45.034944,-93.24222,DP,Digitized - MPCA online map,0101000020E6100000FA9B5088804F57C08198840B79844640,POINT (480921.0575314268 4986860.599946539)
126216,126189,14195,Larson Ross G Dds Pa,N,3259 Johnson St NE ,Minneapolis,MN,55418-2275,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/14195,Hazardous Waste,Hazardous Waste,MND985715259,MND985715259,HW,Hazardous Waste,Hazardous Waste,Health Services,N,45.026815,-93.2371759,A1,Address Matching House Number,0101000020E61000008F79D3E32D4F57C0680586AC6E834640,POINT (481315.7235715681 4985956.387796542)
77378,77357,231794,2019 Concrete Pavement Rehab,Y, ,Minneapolis,MN,55404,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/231794,Construction Stormwater,Construction Stormwater,C00054625,C00054625,ST,Stormwater,Stormwater,,N,45.027676,-93.23459,DP,Digitized - MPCA online map,0101000020E6100000FE7DC685034F57C02A711DE38A834640,POINT (481519.7147304538 4986051.440632708)
22100,22064,225356,2017 Concrete Pavement Rehabiliation,Y,Northeast Minneapolis ,Minneapolis,MN,55401-2238,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/225356,Construction Stormwater,Construction Stormwater,C00050758,C00050758,ST,Stormwater,Stormwater,,N,45.029241,-93.234448,G8,GPS - Other,0101000020E610000035272F32014F57C0E659492BBE834640,POINT (481531.40463710774 4986225.260962709)
118044,118017,24974,Miller Mike,Y,3419 Lincoln St NE ,Minneapolis,MN,55418-1416,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/24974,"Hazardous Waste, Minimal quantity generator","Hazardous Waste, Minimal quantity generator",MND981533847,MND981533847,HW,Hazardous Waste,Hazardous Waste,,N,45.02984221,-93.23830958,A1,Address Matching House Number,0101000020E61000001B1BD376404F57C0C4FE99DED1834640,POINT (481227.4035866434 4986292.936994178)
40631,40600,113848,Waite Park School,Y,1800 34th NE ,Minneapolis,MN,55418,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/113848,Underground Tanks,Underground Tanks,TS0018384,TS0018384,TL,Tanks,Tanks,,N,45.0303623,-93.2357794,A1,Address Matching House Number,0101000020E610000083047B02174F57C003C46EE9E2834640,POINT (481426.8858161768 4986350.128791265)
149999,149950,18505,SuperAmerica 4185,N,1820 37th Ave NE ,Minneapolis,MN,55421,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/18505,Hazardous Waste,Hazardous Waste,MN0000684472,MN0000684472,HW,Hazardous Waste,Hazardous Waste,Gasoline Stations with Convenience Stores ,N,45.03544078,-93.23893425,A1,Address Matching House Number,0101000020E61000003C69E1B24A4F57C0BA85CF5289844640,POINT (481180.0311526494 4986915.016653038)
127288,127262,195697,37th And Central Property,Y,3643 Central Ave ,Minneapolis,MN,55418,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/195697,"Brownfields, Petroleum Brownfield","Brownfields, Petroleum Brownfield",PB3519,PB3519,SR,Investigation and Cleanup,Investigation and Cleanup,,N,45.03495792,-93.24714022,A1,Address Matching House Number,0101000020E6100000489B3625D14F57C06E91498079844640,POINT (480533.5082057266 4986863.318460409)
49403,49368,233653,Axis Central,Y,3638 Central Ave NE ,Minneapolis,MN,55418-1343,Minneapolis,Hennepin,5.0,60.0,60A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/233653,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MNS000336216,MNS000336216,HW,Hazardous Waste,Hazardous Waste,Offices of Physicians (except Mental Health Specialists) ,N,45.03496757,-93.24769301,A1,Address Matching House Number,0101000020E61000007659C833DA4F57C009C93CD179844640,POINT (480489.96954058274 4986864.52362617)
119861,119848,106976,Handicabs,N,1068 N 6th ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/106976,Underground Tanks,Underground Tanks,TS0011137,TS0011137,TL,Tanks,Tanks,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
65495,65461,105076,Lyndale Junction,N,N Dupont & Linden Blvd ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/105076,Multiple Activities,"Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0015079; TS0001733,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
157697,157681,118649,Minneapolis city of YW PBR,Y,103 Lyndale Ave N ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/118649,"Solid Waste, Permit by Rule","Solid Waste, Permit by Rule",PBR000401,PBR000401,SW,Solid Waste,Solid Waste,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
18837,18797,127191,Coloplast - Minneapolis Campus,Y,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/127191,Construction Stormwater,Construction Stormwater,C00024717,C00024717,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
110117,110100,95145,Heritage Park Commons At Pond's Edge,N,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/95145,Construction Stormwater,Construction Stormwater,C00013880,C00013880,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
60127,60081,124419,Mississippi River Stabilization Project,N,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/124419,Construction Stormwater,Construction Stormwater,C00022473,C00022473,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
94856,94832,106521,American Iron Supply Company,N,Address Unknown ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/106521,Construction Stormwater,Construction Stormwater,C00019580,C00019580,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
136485,136457,86832,Heritage Park Phase 3,N,See Location Description ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/86832,Construction Stormwater,Construction Stormwater,C00012960,C00012960,ST,Stormwater,Stormwater,,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
162046,162038,147099,Hennepin County 4414 Bldg,Y,4414 Humboldt Ave N ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/147099,Hazardous Waste,Hazardous Waste,MNS000213447,MNS000213447,HW,Hazardous Waste,Hazardous Waste,Other General Government Support ,N,45.00056739,-93.29564477,Q2,Public Land Survey-Two Quarter,0101000020E61000008A980AD8EB5257C03EBF9C9712804640,POINT (476698.9888773053 4983055.760023613)
164579,164576,116013,Immanuel Lutheran Church,N,2201 Girard Ave N ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/116013,Underground Tanks,Underground Tanks,TS0018016,TS0018016,TL,Tanks,Tanks,,N,45.0015387,-93.297221,A1,Address Matching House Number,0101000020E6100000CDAB3AAB055357C0D4168D6B32804640,POINT (476575.1550983447 4983164.115073037)
167512,167509,126831,Agape Child Development Center,Y,1915 W Broadway Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/126831,Multiple Activities,"Petroleum Remediation, Leak Site; Underground Tanks",Multiple IDs,LS0017021; TS0124702,SR; TL,Multiple Programs,Investigation and Cleanup; Tanks,,N,45.0005411,-93.3053223,DM,Digitized - MPCA internal map,0101000020E6100000544F8B668A5357C0E56613BB11804640,POINT (475936.2487907635 4983055.669170689)
101927,101911,126238,RSI Laboratories,Y,1931 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/126238,"Hazardous Waste, Very small quantity generator","Hazardous Waste, Very small quantity generator",MNS000124586,MNS000124586,HW,Hazardous Waste,Hazardous Waste,Testing Laboratories,N,45.0008274,-93.3055837,DM,Digitized - MPCA internal map,0101000020E6100000346CEFAE8E5357C069F8BB1C1B804640,POINT (475915.7666636326 4983087.551209669)
149286,149239,121991,Outreach Church,Y,2054 James Ave ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/121991,Hazardous Waste,Hazardous Waste,MNS000139600,MNS000139600,HW,Hazardous Waste,Hazardous Waste,Religious Organizations ,N,45.0011405,-93.3023373,DM,Digitized - MPCA internal map,0101000020E61000001AF78B7E595357C0BD19355F25804640,POINT (476171.75850896665 4983121.372497415)
16758,16713,28122,Western Motor Co,N,1943 W Broadway Ave ,Minneapolis,MN,55411-2497,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/28122,Hazardous Waste,Hazardous Waste,PW5103016089,PW5103016089,HW,Hazardous Waste,Hazardous Waste,,N,45.0013907,-93.3059439,DM,Digitized - MPCA internal map,0101000020E6100000493AB995945357C0608209922D804640,POINT (475887.6141667899 4983150.233958665)
145737,145677,16963,Broadway Rental,N,1934 W Broadway Ave ,Minneapolis,MN,55411-2455,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/16963,Hazardous Waste,Hazardous Waste,MND981531817,MND981531817,HW,Hazardous Waste,Hazardous Waste,,N,45.0014308,-93.3054354,DM,Digitized - MPCA internal map,0101000020E61000009A82EB408C5357C0839A6BE22E804640,POINT (475927.70753035165 4983154.537310346)
11983,11943,146289,West Broadway Crescent,N,1926-2022 West Broadway Avenue ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/146289,Construction Stormwater,Construction Stormwater,C00037281,C00037281,ST,Stormwater,Stormwater,,N,45.001604,-93.305306,I2,Digitized-DOQ,0101000020E610000072512D228A5357C07AC5538F34804640,POINT (475937.97848120914 4983173.7392130615)
105025,105006,196081,Broadway Curve Redevelopment,Y,1926 thru 2022 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/196081,Multiple Activities,"Brownfields, Petroleum Brownfield; Brownfields, Voluntary Investigation and Cleanup; Petroleum Remediation, Leak Site",Multiple IDs,LS0019416; PB4134; VP28380,SR,Investigation and Cleanup,Investigation and Cleanup,,N,45.0016823,-93.3052769,DM,Digitized - MPCA internal map,0101000020E61000005A6E1FA8895357C0B4BD272037804640,POINT (475940.3047197888 4983182.428719085)
53448,53403,187545,Plymouth  Christian Youth Center,Y,2021 W Broadway ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/187545,"Petroleum Remediation, Leak Site","Petroleum Remediation, Leak Site",LS0014198,LS0014198,SR,Investigation and Cleanup,Investigation and Cleanup,,N,45.0020139,-93.306158,DM,Digitized - MPCA internal map,0101000020E6100000295AB917985357C09751D1FD41804640,POINT (475871.0018894447 4983219.5274459645)
23620,23580,22211,Royal Sales & Leasing Inc,N,2011 W Broadway Ave ,Minneapolis,MN,55411-1805,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/22211,Hazardous Waste,Hazardous Waste,MND982611253,MND982611253,HW,Hazardous Waste,Hazardous Waste,,N,45.0020361,-93.3060573,A1,Address Matching House Number,0101000020E6100000EF8C5B71965357C0A8740BB842804640,POINT (475878.947621265 4983221.963593671)
151495,151451,32847,C & S Restorations,N,2128 W Broadway Ave ,Minneapolis,MN,55411-1808,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/32847,Hazardous Waste,Hazardous Waste,MND981092620,MND981092620,HW,Hazardous Waste,Hazardous Waste,,N,45.0022598,-93.3059514,A1,Address Matching House Number,0101000020E6100000964A2EB5945357C0398C930C4A804640,POINT (475887.38771525444 4983246.782335091)
125694,125670,134678,Formerly Ewald Dairy,N,2927 Golden Valley Rd ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/134678,Underground Tanks,Underground Tanks,TS0018697,TS0018697,TL,Tanks,Tanks,,N,44.9987685,-93.3175167,A1,Address Matching House Number,0101000020E6100000C49B9031525457C032E36DA5D77F4640,POINT (474974.38108845596 4982862.451055673)
131529,131498,188655,Hennepin County Proposed Development,Y,Golden Valley Rd & Xerxes Ave N ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/188655,"Petroleum Remediation, Leak Site","Petroleum Remediation, Leak Site",LS0005000,LS0005000,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.9989756,-93.3184375,A1,Address Matching House Number,0101000020E61000007B14AE47615457C041C0B56EDE7F4640,POINT (474901.897033764 4982885.742127006)
116299,116281,213466,Commons at Penn II,Y,2200 Golden Valley Rd Formerly 1901 Penn Ave N,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/213466,Multiple Activities,"Brownfields, Petroleum Brownfield and Voluntary Investigation and Cleanup; Petroleum Remediation, Leak Site",Multiple IDs,BF0000080; LS0020199,SR,Investigation and Cleanup,Investigation and Cleanup,,N,44.99910841,-93.30886977,DM,Digitized - MPCA internal map,0101000020E6100000E037B685C45357C0E50DCDC8E27F4640,POINT (475656.0494781706 4982897.575531324)
21008,20962,28284,White Way Cleaners & Launderers,N,2425 W Broadway Ave ,Minneapolis,MN,55411-1734,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/28284,Hazardous Waste,Hazardous Waste,MNNONDC500,MNNONDC500,HW,Hazardous Waste,Hazardous Waste,,N,45.0057881,-93.3115271,DM,Digitized - MPCA internal map,0101000020E610000056945C0FF05357C05D1A1AAABD804640,POINT (475449.46239415265 4983640.407569237)
149995,149946,19199,Monte's Auto Repair,Y,2420 W Broadway Ave N ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/19199,Multiple Activities,"Hazardous Waste, Very small quantity generator; Petroleum Remediation, Leak Site",Multiple IDs,LS0017490; MND062703715,HW; SR,Multiple Programs,Hazardous Waste; Investigation and Cleanup,General Automotive Repair ,N,45.0059815,-93.3114004,A1,Address Matching House Number,0101000020E6100000867DF1FBED5357C0C5707500C4804640,POINT (475459.529872006 4983661.853507084)
117788,117770,249366,Queen Avenue Bicycle Boulevard,Y,Queen Ave N from 2nd Ave N to 44th Ave N ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59B,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/249366,Construction Stormwater,Construction Stormwater,C00062057,C00062057,ST,Stormwater,Stormwater,,N,45.005991,-93.309499,DP,Digitized - MPCA online map,0101000020E610000043C9E4D4CE5357C001892650C4804640,POINT (475609.3775611204 4983662.334451644)
83752,83737,95365,Broadway Family Medicine,Y,2426 W Broadway Ave ,Minneapolis,MN,55411-1735,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/95365,Multiple Activities,"Construction Stormwater; Hazardous Waste, Very small quantity generator",Multiple IDs,C00014709; MNS000152942,HW; ST,Multiple Programs,Hazardous Waste; Stormwater,Pharmacies and Drug Stores ; All Other Miscellaneous Ambulatory Health Care Services ; One-Hour Photofinishing ,N,45.0060849,-93.3114872,A1,Address Matching House Number,0101000020E6100000D9470268EF5357C0ED3FD763C7804640,POINT (475452.73359475634 4983673.366267785)
177605,177604,212713,26th Avenue Reconstruction,Y,26th Avenue N ,Minneapolis,MN,55411,Minneapolis,Hennepin,5.0,59.0,59A,7010206.0,Mississippi River - Twin Cities,https://webapp.pca.state.mn.us/wimn/site/212713,Construction Stormwater,Construction Stormwater,C00043384,C00043384,ST,Stormwater,Stormwater,,N,45.00611,-93.311386,DW,Digitized - Web Map Google / Yahoo / Microsoft,0101000020E6100000AA9B8BBFED5357C0DB166536C8804640,POINT (475460.71956927335 4983676.123897734)
